id,title,url,upload_date,matching_questions,similarity,output,volatility_3d,threshold_label,result
973,It should be disqualifying': Ex Trump aide reacts to Vance leaning into 2020 election lies,https://www.youtube.com/watch?v=gvCNh59PKWs,2024-10-17T00:59:37Z,JD Vance replaced as Republican VP nominee?,0.6236751675605774,Impact,0.0,No impact,0
974,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Israel military response against Iran in October?,0.7566526532173157,Impact,0.0346,Impact,1
975,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Israel military response against Iran by Friday?,0.7400236129760742,Impact,0.0,No impact,0
976,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Israel military action against Iran by end of 2024?,0.6851394772529602,Impact,0.039,Impact,1
977,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Israel military action against Iraq before November?,0.6801394820213318,Impact,0.0956,Impact,1
978,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Israel strike on Iranian nuclear facility in 2024?,0.6687977910041809,No impact,0.0953,Impact,0
979,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Another Iran strike on Israel in October?,0.6520928144454956,Impact,0.3184,Impact,1
980,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Israel military action against Yemen before November?,0.6400829553604126,Impact,0.0,No impact,0
981,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Will Israel strike Iran on Sunday Oct 20?,0.6375569105148315,Impact,0.2529,Impact,1
982,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Will Israel strike Iran on Friday Oct 18?,0.6374632716178894,No impact,0.6996,Impact,0
983,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Will Israel strike Iran on Saturday Oct 19?,0.6369760632514954,Impact,0.5951,Impact,1
984,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Will Israel strike Iran on Wednesday Oct 16?,0.6358428001403809,No impact,0.4659,Impact,0
985,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Will Israel strike Iran on Thursday Oct 17?,0.6307732462882996,Impact,0.6476,Impact,1
986,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Israel x Hezbollah Ceasefire in 2024?,0.6248055696487427,Impact,0.1021,Impact,1
987,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,No Israel strike Iran by Sunday Oct 20?,0.6203654408454895,Impact,0.1418,Impact,1
988,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Israel declares war on Iran in October?,0.6137819290161133,Impact,0.2018,Impact,1
990,"Israel's plan to strike Iran is ready, source says",https://www.youtube.com/watch?v=gFhVFZMcXRY,2024-10-16T15:19:28Z,Israel withdraws from Lebanon before November?,0.6100561618804932,Impact,0.0584,Impact,1
991,Alyssa Farah Griffin: Trump's town hall was one of the most bizarre things' I've seen in politics,https://www.youtube.com/watch?v=knWq28BgzTQ,2024-10-16T01:15:01Z,Will Joe Biden win the 2024 US Presidential Election?,0.6093277931213379,Impact,0.0,No impact,0
993,CNN investigation reveals Kamala Harris' mixed record as prosecutor,https://www.youtube.com/watch?v=px7RQsU0Mn8,2024-10-15T00:26:49Z,Will Kamala Harris win the 2024 US Presidential Election?,0.602516770362854,Impact,0.0217,No impact,0
994,Deadly drone attack by Hezbollah exposes Israel's weaknesses,https://www.youtube.com/watch?v=yt4g41ex9-I,2024-10-14T17:31:07Z,U.S. military strike on Lebanon before November?,0.6021704077720642,Impact,0.0619,Impact,1
995,'Bad news for Democrats': Data reporter shows where GOP is making big gains,https://www.youtube.com/watch?v=MIV_CK4g-O4,2024-10-14T00:00:14Z,Will a Democrat win Pennsylvania Presidential Election?,0.6433892846107483,Impact,0.0136,No impact,0
996,'Bad news for Democrats': Data reporter shows where GOP is making big gains,https://www.youtube.com/watch?v=MIV_CK4g-O4,2024-10-14T00:00:14Z,Will a Republican win Pennsylvania Presidential Election?,0.6401926279067993,Impact,0.009,No impact,0
997,'Bad news for Democrats': Data reporter shows where GOP is making big gains,https://www.youtube.com/watch?v=MIV_CK4g-O4,2024-10-14T00:00:14Z,Will a candidate from another party win Pennsylvania Presidential Election?,0.6254016757011414,Impact,0.0,No impact,0
998,'Bad news for Democrats': Data reporter shows where GOP is making big gains,https://www.youtube.com/watch?v=MIV_CK4g-O4,2024-10-14T00:00:14Z,Will the Republican candidate win Pennsylvania by 2.5% or more?,0.6139191389083862,Impact,0.0796,Impact,1
999,'Bad news for Democrats': Data reporter shows where GOP is making big gains,https://www.youtube.com/watch?v=MIV_CK4g-O4,2024-10-14T00:00:14Z,Will the Republican candidate win Pennsylvania by 2.0%-2.5%?,0.6024550199508667,Impact,0.1354,Impact,1
1000,"US sending about 100 troops, anti-missile system to Israel",https://www.youtube.com/watch?v=qoR9_Yn-ovI,2024-10-13T23:15:01Z,Israel military response against Iran by Friday?,0.6326916217803955,Impact,0.0,No impact,0
1001,"US sending about 100 troops, anti-missile system to Israel",https://www.youtube.com/watch?v=qoR9_Yn-ovI,2024-10-13T23:15:01Z,Israel military response against Iran in October?,0.6261887550354004,Impact,0.0451,Impact,1
1002,"US sending about 100 troops, anti-missile system to Israel",https://www.youtube.com/watch?v=qoR9_Yn-ovI,2024-10-13T23:15:01Z,Israel x Hezbollah Ceasefire in 2024?,0.6219340562820435,Impact,0.0411,Impact,1
1003,Gov. Shapiro on how Harris can aim to win Pennsylvania,https://www.youtube.com/watch?v=dKm1t_Jo-8I,2024-10-13T22:02:57Z,Will a Republican win Pennsylvania Presidential Election?,0.6262786388397217,Impact,0.009,No impact,0
1004,Gov. Shapiro on how Harris can aim to win Pennsylvania,https://www.youtube.com/watch?v=dKm1t_Jo-8I,2024-10-13T22:02:57Z,Will a candidate from another party win Pennsylvania Presidential Election?,0.6089049577713013,Impact,0.0,No impact,0
1006,CNN issues deadline for Trump and Harris to agree to final 2024 debate,https://www.youtube.com/watch?v=pdHQyQli2GE,2024-10-08T18:05:36Z,3 Trump vs. Harris debates before election?,0.7248951196670532,No impact,0.4737,Impact,0
1007,CNN issues deadline for Trump and Harris to agree to final 2024 debate,https://www.youtube.com/watch?v=pdHQyQli2GE,2024-10-08T18:05:36Z,2 Trump vs. Harris debates before election?,0.7229488492012024,No impact,0.3183,Impact,0
1008,CNN issues deadline for Trump and Harris to agree to final 2024 debate,https://www.youtube.com/watch?v=pdHQyQli2GE,2024-10-08T18:05:36Z,1 Trump vs. Harris debate before election?,0.7197403311729431,No impact,0.0199,No impact,1
1009,CNN issues deadline for Trump and Harris to agree to final 2024 debate,https://www.youtube.com/watch?v=pdHQyQli2GE,2024-10-08T18:05:36Z,4+ Trump vs. Harris debates before election?,0.7177368402481079,No impact,0.3587,Impact,0
1010,Harry Enten breaks down the latest battleground state polls,https://www.youtube.com/watch?v=Asd2EDmXvKY,2024-10-08T17:25:16Z,Kamala Harris wins the popular vote?,0.6366524696350098,No impact,0.004,No impact,1
1011,Harry Enten breaks down the latest battleground state polls,https://www.youtube.com/watch?v=Asd2EDmXvKY,2024-10-08T17:25:16Z,Will Kamala Harris win the 2024 US Presidential Election?,0.6139965057373047,Impact,0.0316,Impact,1
1012,Harry Enten breaks down the latest battleground state polls,https://www.youtube.com/watch?v=Asd2EDmXvKY,2024-10-08T17:25:16Z,Kamala Harris wins a solid red state?,0.6133440136909485,No impact,0.501,Impact,0
1013,Harry Enten breaks down the latest battleground state polls,https://www.youtube.com/watch?v=Asd2EDmXvKY,2024-10-08T17:25:16Z,Will Kamala Harris win all 6 swing states?,0.6096196174621582,No impact,0.0551,Impact,0
1014,Harry Enten breaks down the latest battleground state polls,https://www.youtube.com/watch?v=Asd2EDmXvKY,2024-10-08T17:25:16Z,Will Kamala Harris drop out of presidential race?,0.6046903729438782,No impact,0.0532,Impact,0
1015,Polls show Harris with largest margin ever for Democrats in key voting group,https://www.youtube.com/watch?v=kLQJihFLQV0,2024-10-07T13:54:21Z,Will Kamala Harris win the 2024 US Presidential Election?,0.6364404559135437,Impact,0.0359,Impact,1
1016,Polls show Harris with largest margin ever for Democrats in key voting group,https://www.youtube.com/watch?v=kLQJihFLQV0,2024-10-07T13:54:21Z,Kamala Harris wins the popular vote?,0.6076973676681519,Impact,0.011,No impact,0
1017,Israel strikes Lebanon as region braces for response to Iran,https://www.youtube.com/watch?v=tGJv6A5l2xA,2024-10-06T02:49:47Z,Israel x Hezbollah Ceasefire in 2024?,0.6668963432312012,Impact,0.3239,Impact,1
1018,Israel strikes Lebanon as region braces for response to Iran,https://www.youtube.com/watch?v=tGJv6A5l2xA,2024-10-06T02:49:47Z,U.S. military strike on Lebanon before November?,0.6305527091026306,Impact,0.0525,Impact,1
1019,Israel strikes Lebanon as region braces for response to Iran,https://www.youtube.com/watch?v=tGJv6A5l2xA,2024-10-06T02:49:47Z,Will Israeli troops enter Beirut by October 31?,0.612348198890686,No impact,0.168,Impact,0
1020,Biden urges Israel not to attack Iran's nuclear sites in rare appearance,https://www.youtube.com/watch?v=__gpRg13crY,2024-10-05T11:00:29Z,Israel military response against Iran in October?,0.6329072713851929,Impact,0.033,Impact,1
1021,Biden urges Israel not to attack Iran's nuclear sites in rare appearance,https://www.youtube.com/watch?v=__gpRg13crY,2024-10-05T11:00:29Z,Israel military response against Iran by Friday?,0.6254533529281616,Impact,0.0,No impact,0
1022,A very significant hit': Ex-defense secretary on Israel's potential retaliation toward Iran,https://www.youtube.com/watch?v=QVihk2dXBB0,2024-10-05T02:39:50Z,Israel strike on Iranian nuclear facility in 2024?,0.688615083694458,Impact,0.0876,Impact,1
1023,A very significant hit': Ex-defense secretary on Israel's potential retaliation toward Iran,https://www.youtube.com/watch?v=QVihk2dXBB0,2024-10-05T02:39:50Z,Another Iran strike on Israel in October?,0.6576642990112305,Impact,0.1482,Impact,1
1024,A very significant hit': Ex-defense secretary on Israel's potential retaliation toward Iran,https://www.youtube.com/watch?v=QVihk2dXBB0,2024-10-05T02:39:50Z,Israel military response against Iran in October?,0.6531652212142944,Impact,0.033,Impact,1
1025,A very significant hit': Ex-defense secretary on Israel's potential retaliation toward Iran,https://www.youtube.com/watch?v=QVihk2dXBB0,2024-10-05T02:39:50Z,Israel military action against Iran by end of 2024?,0.6394262313842773,Impact,0.0209,No impact,0
1026,A very significant hit': Ex-defense secretary on Israel's potential retaliation toward Iran,https://www.youtube.com/watch?v=QVihk2dXBB0,2024-10-05T02:39:50Z,Israel military response against Iran by Friday?,0.6178951263427734,Impact,0.0,No impact,0
1027,A very significant hit': Ex-defense secretary on Israel's potential retaliation toward Iran,https://www.youtube.com/watch?v=QVihk2dXBB0,2024-10-05T02:39:50Z,Israel military response against Iran by Sunday?,0.6119322776794434,Impact,0.7059,Impact,1
1028,A very significant hit': Ex-defense secretary on Israel's potential retaliation toward Iran,https://www.youtube.com/watch?v=QVihk2dXBB0,2024-10-05T02:39:50Z,Israel declares war on Iran in October?,0.6102926731109619,Impact,0.4173,Impact,1
1031,How involved should the US be in the growing crisis in the Middle East? Analysts discuss,https://www.youtube.com/watch?v=ctJcEOCWkk4,2024-10-04T23:06:38Z,Israel military response against Iran by Friday?,0.6532827615737915,Impact,0.0,No impact,0
1032,How involved should the US be in the growing crisis in the Middle East? Analysts discuss,https://www.youtube.com/watch?v=ctJcEOCWkk4,2024-10-04T23:06:38Z,Israel military response against Iran by Friday?,0.6532827615737915,Impact,0.0,No impact,0
1033,How involved should the US be in the growing crisis in the Middle East? Analysts discuss,https://www.youtube.com/watch?v=ctJcEOCWkk4,2024-10-04T23:06:38Z,Israel military response against Iran in October?,0.6341748237609863,Impact,0.033,Impact,1
1034,Analysis: Would Israel's Iron Dome be able to intercept a nuclear bomb?,https://www.youtube.com/watch?v=W1dww_vAU9s,2024-10-04T20:14:06Z,Israel military action against Iran by end of 2024?,0.6107054948806763,No impact,0.0217,No impact,1
1035,Trump-backed Senate candidate goes to great lengths to dodge CNN reporter,https://www.youtube.com/watch?v=zKk0cn1BeQw,2024-10-04T16:00:08Z,Will a candidate from another party win Montana US Senate Election?,0.6165983080863953,Impact,0.1925,Impact,1
1036,Video shows massive overnight explosions in Beirut,https://www.youtube.com/watch?v=HZGYcI4DXyY,2024-10-04T13:02:13Z,Israel x Hezbollah Ceasefire in 2024?,0.6334972381591797,Impact,0.1,Impact,1
1037,Video shows massive overnight explosions in Beirut,https://www.youtube.com/watch?v=HZGYcI4DXyY,2024-10-04T13:02:13Z,U.S. military strike on Lebanon before November?,0.6324717402458191,Impact,0.0,No impact,0
1038,Video shows massive overnight explosions in Beirut,https://www.youtube.com/watch?v=HZGYcI4DXyY,2024-10-04T13:02:13Z,Another Iran strike on Israel by Friday?,0.601751446723938,Impact,0.4234,Impact,1
1039,"See where Israel may strike in Iran, and hear how Iran will defend themselves",https://www.youtube.com/watch?v=q46fhkpLKfM,2024-10-04T01:30:25Z,U.S. military strike on Lebanon before November?,0.6475887894630432,Impact,0.0,No impact,0
1040,"See where Israel may strike in Iran, and hear how Iran will defend themselves",https://www.youtube.com/watch?v=q46fhkpLKfM,2024-10-04T01:30:25Z,Israel x Hezbollah Ceasefire in 2024?,0.6053225994110107,Impact,0.1,Impact,1
1041,"See where Israel may strike in Iran, and hear how Iran will defend themselves",https://www.youtube.com/watch?v=q46fhkpLKfM,2024-10-04T01:30:25Z,Will Israel invade Lebanon in September?,0.6007194519042969,Impact,0.725,Impact,1
1042,About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,2024-10-03T18:14:09Z,Another Iran strike on Israel in October?,0.7025283575057983,Impact,0.0752,Impact,1
1043,About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,2024-10-03T18:14:09Z,Another Iran strike on Israel by Friday?,0.6984742879867554,Impact,0.3917,Impact,1
1044,About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,2024-10-03T18:14:09Z,Israel military response against Iran today?,0.690192699432373,Impact,0.0,No impact,0
1045,About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,2024-10-03T18:14:09Z,Israel strike on Iranian nuclear facility in 2024?,0.6765341758728027,Impact,0.1373,Impact,1
1046,About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,2024-10-03T18:14:09Z,Israel military response against Iran by Friday?,0.668105959892273,Impact,0.4344,Impact,1
1047,About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,2024-10-03T18:14:09Z,Israel military response against Iran by Friday?,0.668105959892273,Impact,0.4344,Impact,1
1048,About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,2024-10-03T18:14:09Z,Israel military response against Iran in October?,0.6625969409942627,Impact,0.0494,Impact,1
1049,About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,2024-10-03T18:14:09Z,Will Israel target Tehran?,0.6566131114959717,Impact,0.3437,Impact,1
1050,About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,2024-10-03T18:14:09Z,Will Israel target an Iranian nuclear facility?,0.6383228302001953,Impact,0.4067,Impact,1
