title,url,matching_questions,audio_file,video_file,question_file,text_file,threshold_label
Brownstein on why he thinks McConnell voted against Hegseth's confirmation,https://www.youtube.com/watch?v=vPd1LtnGN9I,Ten or more Trump Cabinet confirmations in January?,/media/user/data/polymarket/data/embbeding/audio/audio_1003.pt,/media/user/data/polymarket/data/embbeding/video/video_1003.pt,/media/user/data/polymarket/data/embbeding/question/question_1007.pt,/media/user/data/polymarket/data/embbeding/text/text_1003.pt,Impact
Brownstein on why he thinks McConnell voted against Hegseth's confirmation,https://www.youtube.com/watch?v=vPd1LtnGN9I,Five Trump Cabinet confirmations in January?,/media/user/data/polymarket/data/embbeding/audio/audio_1003.pt,/media/user/data/polymarket/data/embbeding/video/video_1003.pt,/media/user/data/polymarket/data/embbeding/question/question_1008.pt,/media/user/data/polymarket/data/embbeding/text/text_1003.pt,Impact
Brownstein on why he thinks McConnell voted against Hegseth's confirmation,https://www.youtube.com/watch?v=vPd1LtnGN9I,Four Trump Cabinet confirmations in January?,/media/user/data/polymarket/data/embbeding/audio/audio_1003.pt,/media/user/data/polymarket/data/embbeding/video/video_1003.pt,/media/user/data/polymarket/data/embbeding/question/question_1009.pt,/media/user/data/polymarket/data/embbeding/text/text_1003.pt,Impact
Ukraine says Russia just lost an entire battalion. Retired US colonel explains what that may mean,https://www.youtube.com/watch?v=vSxnlSQLH2M,Trump ends Ukraine war before inauguration?,/media/user/data/polymarket/data/embbeding/audio/audio_1010.pt,/media/user/data/polymarket/data/embbeding/video/video_1010.pt,/media/user/data/polymarket/data/embbeding/question/question_1010.pt,/media/user/data/polymarket/data/embbeding/text/text_1010.pt,Impact
The most likely paths to electoral victory for Trump and Harris,https://www.youtube.com/watch?v=voFux7n0GJ8,"Trump wins 306-232 - AZ, GA, MI, PA, WI, NC",/media/user/data/polymarket/data/embbeding/audio/audio_1014.pt,/media/user/data/polymarket/data/embbeding/video/video_1014.pt,/media/user/data/polymarket/data/embbeding/question/question_1014.pt,/media/user/data/polymarket/data/embbeding/text/text_1014.pt,Impact
The most likely paths to electoral victory for Trump and Harris,https://www.youtube.com/watch?v=voFux7n0GJ8,"Trump wins 283-255 - AZ, GA, MI, NV, NC",/media/user/data/polymarket/data/embbeding/audio/audio_1014.pt,/media/user/data/polymarket/data/embbeding/video/video_1014.pt,/media/user/data/polymarket/data/embbeding/question/question_1015.pt,/media/user/data/polymarket/data/embbeding/text/text_1014.pt,Impact
The most likely paths to electoral victory for Trump and Harris,https://www.youtube.com/watch?v=voFux7n0GJ8,Trump wins a solid blue state?,/media/user/data/polymarket/data/embbeding/audio/audio_1014.pt,/media/user/data/polymarket/data/embbeding/video/video_1014.pt,/media/user/data/polymarket/data/embbeding/question/question_1016.pt,/media/user/data/polymarket/data/embbeding/text/text_1014.pt,Impact
Lawmaker thinks Putin is suffering despite attack in Ukraine on Christmas,https://www.youtube.com/watch?v=w64qX_l-3EM,Trump ends Ukraine war before inauguration?,/media/user/data/polymarket/data/embbeding/audio/audio_1017.pt,/media/user/data/polymarket/data/embbeding/video/video_1017.pt,/media/user/data/polymarket/data/embbeding/question/question_1017.pt,/media/user/data/polymarket/data/embbeding/text/text_1017.pt,Impact
HIGHLIGHTS: The must-see Kamala Harris-Bret Baier interview,https://www.youtube.com/watch?v=wbNxiLaY6I0,Will Kamala Harris win the 2024 US Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_1018.pt,/media/user/data/polymarket/data/embbeding/video/video_1018.pt,/media/user/data/polymarket/data/embbeding/question/question_1018.pt,/media/user/data/polymarket/data/embbeding/text/text_1018.pt,Impact
HIGHLIGHTS: The must-see Kamala Harris-Bret Baier interview,https://www.youtube.com/watch?v=wbNxiLaY6I0,Will Kamala Harris be D-nom for VP on Election Day?,/media/user/data/polymarket/data/embbeding/audio/audio_1018.pt,/media/user/data/polymarket/data/embbeding/video/video_1018.pt,/media/user/data/polymarket/data/embbeding/question/question_1019.pt,/media/user/data/polymarket/data/embbeding/text/text_1018.pt,No impact
HIGHLIGHTS: The must-see Kamala Harris-Bret Baier interview,https://www.youtube.com/watch?v=wbNxiLaY6I0,Kamala Harris wins the popular vote?,/media/user/data/polymarket/data/embbeding/audio/audio_1018.pt,/media/user/data/polymarket/data/embbeding/video/video_1018.pt,/media/user/data/polymarket/data/embbeding/question/question_1020.pt,/media/user/data/polymarket/data/embbeding/text/text_1018.pt,No impact
HIGHLIGHTS: The must-see Kamala Harris-Bret Baier interview,https://www.youtube.com/watch?v=wbNxiLaY6I0,Will Kamala Harris drop out of presidential race?,/media/user/data/polymarket/data/embbeding/audio/audio_1018.pt,/media/user/data/polymarket/data/embbeding/video/video_1018.pt,/media/user/data/polymarket/data/embbeding/question/question_1021.pt,/media/user/data/polymarket/data/embbeding/text/text_1018.pt,Impact
Justice has been served': Harris reacts to reports of Sinwar's death,https://www.youtube.com/watch?v=wl9SE7mU70k,Yahya Sinwar still Hamas leader by October 31?,/media/user/data/polymarket/data/embbeding/audio/audio_1022.pt,/media/user/data/polymarket/data/embbeding/video/video_1022.pt,/media/user/data/polymarket/data/embbeding/question/question_1022.pt,/media/user/data/polymarket/data/embbeding/text/text_1022.pt,Impact
Enten breaks down path to victory for Trump and Harris: Could be an electoral college 'blow out',https://www.youtube.com/watch?v=wt9RluP-8ao,Will 538 correctly call the Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_1023.pt,/media/user/data/polymarket/data/embbeding/video/video_1023.pt,/media/user/data/polymarket/data/embbeding/question/question_1023.pt,/media/user/data/polymarket/data/embbeding/text/text_1023.pt,Impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris drop out of presidential race?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1024.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,Impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris win Massachusetts by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1025.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,Impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris win all 6 swing states?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1026.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,Impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris win the 2024 US Presidential Election?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1027.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,Impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris win New York by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1028.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,Impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris win California by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1029.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,Impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Kamala Harris wins the popular vote?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1030.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,Impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris win Maryland by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1031.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,No impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris win Delaware by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1032.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,Impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris win another state by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1033.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,Impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Kamala Harris wins a solid red state?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1034.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,Impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris win Vermont by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1035.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,Impact
Harris campaign 'nervous' about Trump's gains in swing states: Report,https://www.youtube.com/watch?v=xAPmjL41tks,Will Kamala Harris win Hawaii by the largest margin?,/media/user/data/polymarket/data/embbeding/audio/audio_1024.pt,/media/user/data/polymarket/data/embbeding/video/video_1024.pt,/media/user/data/polymarket/data/embbeding/question/question_1036.pt,/media/user/data/polymarket/data/embbeding/text/text_1024.pt,Impact
TikTok CEO has message for Trump ahead of ban taking effect,https://www.youtube.com/watch?v=xiIgzN-rtgc,TikTok sale announced before April?,/media/user/data/polymarket/data/embbeding/audio/audio_1041.pt,/media/user/data/polymarket/data/embbeding/video/video_1041.pt,/media/user/data/polymarket/data/embbeding/question/question_1041.pt,/media/user/data/polymarket/data/embbeding/text/text_1041.pt,Impact
TikTok CEO has message for Trump ahead of ban taking effect,https://www.youtube.com/watch?v=xiIgzN-rtgc,TikTok banned in the US before May 2025?,/media/user/data/polymarket/data/embbeding/audio/audio_1041.pt,/media/user/data/polymarket/data/embbeding/video/video_1041.pt,/media/user/data/polymarket/data/embbeding/question/question_1042.pt,/media/user/data/polymarket/data/embbeding/text/text_1041.pt,Impact
TikTok CEO has message for Trump ahead of ban taking effect,https://www.youtube.com/watch?v=xiIgzN-rtgc,TikTok banned in 2025?,/media/user/data/polymarket/data/embbeding/audio/audio_1041.pt,/media/user/data/polymarket/data/embbeding/video/video_1041.pt,/media/user/data/polymarket/data/embbeding/question/question_1043.pt,/media/user/data/polymarket/data/embbeding/text/text_1041.pt,No impact
TikTok CEO has message for Trump ahead of ban taking effect,https://www.youtube.com/watch?v=xiIgzN-rtgc,Will Supreme Court delay the Tiktok ban?,/media/user/data/polymarket/data/embbeding/audio/audio_1041.pt,/media/user/data/polymarket/data/embbeding/video/video_1041.pt,/media/user/data/polymarket/data/embbeding/question/question_1044.pt,/media/user/data/polymarket/data/embbeding/text/text_1041.pt,Impact
About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,Another Iran strike on Israel by Friday?,/media/user/data/polymarket/data/embbeding/audio/audio_1045.pt,/media/user/data/polymarket/data/embbeding/video/video_1045.pt,/media/user/data/polymarket/data/embbeding/question/question_1045.pt,/media/user/data/polymarket/data/embbeding/text/text_1045.pt,Impact
About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,U.S. military strike on Lebanon before November?,/media/user/data/polymarket/data/embbeding/audio/audio_1045.pt,/media/user/data/polymarket/data/embbeding/video/video_1045.pt,/media/user/data/polymarket/data/embbeding/question/question_1046.pt,/media/user/data/polymarket/data/embbeding/text/text_1045.pt,No impact
About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,Will Israel target an Iranian oil or gas facility?,/media/user/data/polymarket/data/embbeding/audio/audio_1045.pt,/media/user/data/polymarket/data/embbeding/video/video_1045.pt,/media/user/data/polymarket/data/embbeding/question/question_1047.pt,/media/user/data/polymarket/data/embbeding/text/text_1045.pt,Impact
About 100 projectiles launched from Lebanon into Israel,https://www.youtube.com/watch?v=y9QUmLV30tU,Will Israel target an Iranian nuclear facility?,/media/user/data/polymarket/data/embbeding/audio/audio_1045.pt,/media/user/data/polymarket/data/embbeding/video/video_1045.pt,/media/user/data/polymarket/data/embbeding/question/question_1048.pt,/media/user/data/polymarket/data/embbeding/text/text_1045.pt,Impact
